County,FACILITY NAME,COUNTY,FACILITY ID,AVAILABLE BEDS,AVAILABLE BEDS CAPABLE OF ISOLATION,NEW CONFIRMED POSITIVE RESIDENTS ,CURRENT ACTIVE CASES RESIDENTS ,CUMULATIVE POSITIVE RESIDENTS ,COVID-RELATED RESIDENT DEATHS,NEW CONFIRMED POSITIVE HCW   ,CURRENT ACTIVE HCW,CUMULATIVE POSITIVE HCW ,COVID-RELATED HCW DEATHS 
San Diego,COUNTRY HILLS POST ACUTE,SAN DIEGO,80000820,17,43,0,0,299,28,0,<11,248,0
San Diego,COUNTRY MANOR LA MESA HEALTHCARE CENTER,SAN DIEGO,80000031,8,2,0,0,103,<11,0,0,54,0
San Diego,EDGEMOOR HOSPITAL DP/SNF,SAN DIEGO,90000018,26,0,0,0,78,<11,<11,<11,222,0
San Diego,ENCINITAS NURSING AND REHABILITATION CENTER,SAN DIEGO,80000001,19,3,0,0,71,<11,0,0,16,0
San Diego,ESCONDIDO POST ACUTE REHAB,SAN DIEGO,80000030,34,6,0,0,168,19,<11,<11,166,0
San Diego,FALLBROOK SKILLED NURSING,SAN DIEGO,80000053,33,1,0,<11,12,0,0,0,41,0
San Diego,FREDERICKA MANOR CARE CENTER,SAN DIEGO,90000054,54,14,0,0,61,<11,0,0,62,0
San Diego,FRIENDSHIP MANOR NURSING & REHABILITATION CENTER,SAN DIEGO,90000058,21,6,0,0,112,<11,0,<11,115,0
San Diego,GLENBROOK,SAN DIEGO,80001751,24,1,0,0,27,0,0,<11,88,0
San Diego,GOLDEN HILL POST ACUTE,SAN DIEGO,90000061,13,10,0,0,18,<11,0,0,46,0
San Diego,"GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC",SAN DIEGO,90000086,6,2,0,0,99,0,0,0,52,0
San Diego,GROSSMONT GARDENS,SAN DIEGO,80000752,17,1,0,0,<11,<11,0,0,11,0
San Diego,GROSSMONT HOSPITAL D/P SNF,SAN DIEGO,80001107,8,1,0,0,14,0,<11,<11,58,<11
San Diego,GROSSMONT POST ACUTE CARE,SAN DIEGO,80000032,17,0,0,0,71,<11,0,0,52,0
San Diego,HILLCREST HEIGHTS HEALTHCARE CENTER,SAN DIEGO,90000004,19,14,0,<11,96,11,0,<11,87,0
San Diego,HILLCREST MANOR SANITARIUM,SAN DIEGO,90000064,1,8,0,0,<11,0,0,0,15,0
San Diego,"JACOB HEALTH CARE CENTER, LP",SAN DIEGO,90000076,2,1,0,0,72,<11,0,0,149,<11
San Diego,KEARNY MESA CONVALESCENT AND NURSING HOME,SAN DIEGO,80000068,19,36,0,0,93,<11,0,0,83,0
San Diego,LA FUENTE POST ACUTE,SAN DIEGO,80000761,52,4,0,0,130,16,0,<11,137,<11
San Diego,LA JOLLA NURSING AND REHABILITATION CENTER,SAN DIEGO,80000087,55,4,0,0,84,14,0,0,91,0
San Diego,LA MESA HEALTHCARE CENTER,SAN DIEGO,90000057,13,5,0,0,65,<11,0,<11,108,0
San Diego,LA PALOMA HEALTHCARE CENTER,SAN DIEGO,80000089,11,1,0,0,65,<11,0,0,87,0
San Diego,LAKESIDE SPECIAL CARE CENTER,SAN DIEGO,80000059,9,8,0,0,26,0,0,0,41,0
San Diego,LEMON GROVE CARE & REHABILATION CENTER,SAN DIEGO,90000071,9,14,0,0,106,<11,0,0,72,0
San Diego,LIFE CARE CENTER OF ESCONDIDO,SAN DIEGO,80000222,37,2,0,0,39,<11,0,0,44,0
San Diego,LIFE CARE CENTER OF VISTA,SAN DIEGO,80000099,82,7,0,0,103,11,0,0,103,0
San Diego,MAGNOLIA POST ACUTE CARE,SAN DIEGO,90000003,4,0,0,0,116,13,0,0,78,0
San Diego,MEADOWBROOK VILLAGE CHRISTIAN RETIREMENT COMMUNITY,SAN DIEGO,630016417,3,0,0,0,0,0,0,0,21,0
San Diego,MISSION HILLS POST ACUTE CARE,SAN DIEGO,90000039,4,3,0,0,64,<11,0,0,38,0
San Diego,MONTE VISTA LODGE,SAN DIEGO,90000005,20,0,0,0,0,0,0,0,0,0
San Diego,MOUNT MIGUEL COVENANT VILLAGE HEALTH FACILITY,SAN DIEGO,90000006,10,3,0,0,84,11,0,0,54,0
San Diego,PALOMAR HEIGHTS POST ACUTE REHAB,SAN DIEGO,80000066,42,2,0,0,52,<11,0,<11,59,0
San Diego,PALOMAR VISTA HEALTHCARE CENTER,SAN DIEGO,80000050,11,2,0,0,77,<11,0,0,54,0
San Diego,PARADISE VALLEY HEALTH CARE CENTER,SAN DIEGO,90000010,2,2,0,0,106,<11,0,0,93,<11
San Diego,PARKSIDE HEALTH AND WELLNESS CENTER,SAN DIEGO,90000034,0,6,0,0,39,0,0,0,35,0
San Diego,PARKWAY HILLS NURSING & REHABILITATION,SAN DIEGO,80000062,6,1,0,0,47,<11,0,0,37,0
San Diego,POWAY HEALTHCARE CENTER,SAN DIEGO,80000012,16,2,0,0,43,0,0,0,49,0
San Diego,RADY CHILDREN'S CONVALESCENT HOSPITAL D/P SNF,SAN DIEGO,80000035,12,2,0,0,16,0,0,<11,43,0
San Diego,REDWOOD TERRACE HEALTH CENTER,SAN DIEGO,80000014,25,17,0,0,21,<11,0,<11,28,<11
San Diego,REMINGTON CLUB HEALTH CENTER,SAN DIEGO,80000642,59,0,0,0,<11,<11,0,0,22,0
San Diego,REO VISTA HEALTHCARE CENTER,SAN DIEGO,90000009,16,22,<11,<11,191,22,<11,<11,98,0
San Diego,SAN DIEGO POST-ACUTE CENTER,SAN DIEGO,90000063,54,4,0,0,160,11,0,<11,207,0
San Diego,SHARP CHULA VISTA MEDICAL CENTER D/P SNF,SAN DIEGO,90000416,30,3,0,0,19,<11,0,<11,76,0
San Diego,SOMERSET SUBACUTE AND CARE,SAN DIEGO,90000105,23,1,0,0,13,0,0,0,61,0
San Diego,SOUTH BAY POST ACUTE CARE,SAN DIEGO,90000107,12,5,0,0,135,17,0,0,83,0
San Diego,ST. PAUL'S HEALTH CARE CENTER,SAN DIEGO,90000084,24,12,0,<11,28,<11,0,0,32,0
San Diego,STANFORD COURT SKILLED NURSING & REHAB CENTER,SAN DIEGO,80000617,18,0,0,0,116,13,0,0,101,0
San Diego,THE COVE AT LA JOLLA,SAN DIEGO,80000037,12,5,0,0,46,0,0,<11,58,0
San Diego,THE DOROTHY AND JOSEPH GOLDBERG HEALTHCARE CENTER,SAN DIEGO,80000835,16,4,0,0,<11,0,0,0,23,0
San Diego,THE PAVILION AT OCEAN POINT,SAN DIEGO,90000011,20,22,0,0,85,12,0,0,84,0
San Diego,THE ROYAL HOME,SAN DIEGO,80000017,0,3,0,0,17,0,0,0,22,<11
San Diego,THE SHORES POST-ACUTE,SAN DIEGO,80000060,56,56,0,<11,334,22,0,<11,198,0
San Diego,THE SPRINGS AT PACIFIC REGENT,SAN DIEGO,80000962,2,1,0,0,123,<11,0,0,46,0
San Diego,THE VILLAS AT POWAY,SAN DIEGO,80000679,29,29,0,0,82,<11,0,0,82,0
San Diego,TORREY PINES SENIOR LIVING,SAN DIEGO,80001515,26,3,0,0,<11,<11,0,0,18,0
San Diego,UNIVERSITY CARE CENTER,SAN DIEGO,90000046,16,4,0,0,88,<11,0,0,81,0
San Diego,VALLE VISTA POST ACUTE,SAN DIEGO,80000090,7,7,0,0,80,0,0,0,39,0
San Diego,VETERANS HOME OF CALIFORNIA - CHULA VISTA,SAN DIEGO,170001870,26,7,0,0,69,<11,0,0,125,0
San Diego,VI AT LA JOLLA VILLAGE,SAN DIEGO,80001692,12,4,0,0,15,<11,0,0,49,0
San Diego,VICTORIA POST ACUTE CARE,SAN DIEGO,90000104,31,0,0,0,71,30,0,0,70,0
San Diego,VILLA CORONADO D/P SNF,SAN DIEGO,90000324,46,2,0,0,22,<11,0,<11,105,0
San Diego,VILLA LAS PALMAS HEALTHCARE CENTER,SAN DIEGO,90000028,30,3,0,<11,167,11,0,<11,159,0
San Diego,VILLA RANCHO BERNARDO CARE CENTER,SAN DIEGO,80000694,25,20,0,<11,217,12,0,0,184,0
San Diego,VILLAGE SQUARE HEALTHCARE CENTER,SAN DIEGO,80000801,22,2,0,0,98,16,0,0,77,0
San Diego,VISTA KNOLL SPECIALIZED CARE FACILITY,SAN DIEGO,80000795,12,5,0,0,30,0,0,0,29,0
San Diego,WHITE SANDS OF LA JOLLA,SAN DIEGO,80000100,2,0,0,0,0,0,<11,<11,22,0
San Diego,WINDSOR GARDENS CONVALESCENT CENTER OF SAN DIEGO,SAN DIEGO,90000042,10,1,0,0,153,18,0,0,98,<11
San Francisco,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL D/P SNF,SAN FRANCISCO,220000205,9,0,0,0,<11,0,0,0,29,0
San Francisco,CENTRAL GARDENS POST ACUTE,SAN FRANCISCO,220000046,6,0,0,0,43,11,0,0,57,0
San Francisco,CITY VIEW POST ACUTE,SAN FRANCISCO,220000082,70,10,0,0,88,<11,<11,<11,74,0
San Francisco,HAYES CONVALESCENT HOSPITAL,SAN FRANCISCO,220000056,4,0,0,0,0,0,0,0,<11,0
San Francisco,HERITAGE ON THE MARINA,SAN FRANCISCO,220000058,18,3,0,0,<11,0,0,0,<11,0
San Francisco,JEWISH HOME & REHAB CENTER D/P SNF,SAN FRANCISCO,220000518,40,0,0,0,185,<11,0,0,114,0
San Francisco,LAGUNA HONDA HOSPITAL & REHABILITATION CTR D/P SNF,SAN FRANCISCO,220000512,69,8,0,<11,142,<11,0,<11,556,0
San Francisco,LAUREL HEIGHTS COMMUNITY CARE,SAN FRANCISCO,220000067,4,2,0,0,17,<11,0,0,21,<11
San Francisco,LAWTON SKILLED NURSING & REHABILITATION CENTER,SAN FRANCISCO,220000020,19,3,0,0,26,0,0,0,26,0
San Francisco,PACIFIC HEIGHTS TRANSITIONAL CARE CENTER,SAN FRANCISCO,220000077,10,0,0,0,56,<11,0,0,53,<11
San Francisco,SAN FRANCISCO GENERAL HOSPITAL D/P SNF,SAN FRANCISCO,220000888,0,0,0,0,21,0,0,0,26,0
San Francisco,SAN FRANCISCO HEALTH CARE,SAN FRANCISCO,220000039,78,17,0,<11,90,<11,0,<11,58,0
San Francisco,SAN FRANCISCO POST ACUTE,SAN FRANCISCO,220000048,1,0,0,0,41,<11,0,0,42,0
San Francisco,SAN FRANCISCO TOWERS,SAN FRANCISCO,220000971,37,6,0,0,14,<11,0,0,24,0
San Francisco,SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL,SAN FRANCISCO,220000084,15,1,0,0,12,<11,0,0,<11,0
San Francisco,SHEFFIELD CONVALESCENT HOSPITAL,SAN FRANCISCO,220000086,33,1,0,0,<11,0,0,0,<11,0
San Francisco,ST. ANNE'S HOME,SAN FRANCISCO,220000088,4,2,0,0,13,<11,0,0,23,0
San Francisco,THE AVENUES TRANSITIONAL CARE CENTER,SAN FRANCISCO,220000060,27,3,0,0,122,<11,0,<11,78,0
San Francisco,VICTORIAN POST ACUTE,SAN FRANCISCO,220000094,4,4,0,0,113,14,0,0,54,0
San Joaquin,ARBOR REHABILITATION & NURSING CENTER,SAN JOAQUIN,100000022,21,0,0,0,137,17,0,0,131,0
San Joaquin,BETHANY HOME SOCIETY SAN JOAQUIN COUNTY,SAN JOAQUIN,100000017,43,2,0,<11,81,13,0,<11,132,0
San Joaquin,CLEARWATER HEALTHCARE CENTER,SAN JOAQUIN,100000773,16,21,0,<11,224,20,0,0,125,<11
San Joaquin,CREEKSIDE CENTER,SAN JOAQUIN,100000826,6,6,0,0,98,<11,0,<11,99,0
San Joaquin,CRESTWOOD MANOR,SAN JOAQUIN,100000035,14,176,0,0,162,11,0,<11,178,0
San Joaquin,DYCORA TRANSITIONAL HEALTH - QUAIL LAKE,SAN JOAQUIN,100000032,13,10,0,0,72,<11,0,<11,70,0
San Joaquin,DYCORA TRANSITIONAL HEALTH - WEBER OAKS,SAN JOAQUIN,30001823,12,6,0,0,76,13,0,0,33,0
San Joaquin,FAIRMONT REHABILITATION HOSPITAL,SAN JOAQUIN,100000003,9,9,0,0,51,<11,0,0,53,0
San Joaquin,"FULTON GARDENS POST ACUTE, LLC",SAN JOAQUIN,30001819,31,3,0,0,133,13,0,0,117,0
San Joaquin,GOOD SAMARITAN REHABILITATION AND CARE CENTER,SAN JOAQUIN,100000069,27,6,0,0,29,0,0,0,43,0
San Joaquin,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,SAN JOAQUIN,30001254,0,0,0,0,0,0,0,0,0,0
San Joaquin,LINCOLN SQUARE POST ACUTE CARE,SAN JOAQUIN,100000041,21,2,0,0,53,<11,0,0,50,0
San Joaquin,LODI CREEK POST ACUTE,SAN JOAQUIN,100000029,9,9,0,<11,90,<11,0,<11,69,0
San Joaquin,LODI NURSING & REHABILITATION,SAN JOAQUIN,30001825,4,4,0,0,87,0,0,0,48,0
San Joaquin,MANTECA CARE AND REHABILITATION CENTER,SAN JOAQUIN,100000010,107,11,0,0,70,18,0,0,86,0
San Joaquin,MEADOWOOD A HEALTH & REHABILITATION CENTER,SAN JOAQUIN,100001535,41,6,0,0,32,<11,0,0,54,0
San Joaquin,NORTH PARK POST-ACUTE,SAN JOAQUIN,100000324,15,0,0,<11,35,<11,0,0,32,0
San Joaquin,PLYMOUTH SQUARE,SAN JOAQUIN,100000086,19,0,0,0,43,<11,0,0,46,0
San Joaquin,RIVERWOOD HEALTHCARE CENTER,SAN JOAQUIN,100000290,12,3,0,0,113,<11,0,0,50,0
San Joaquin,ST. JUDE CARE CENTER,SAN JOAQUIN,100000082,35,8,0,0,70,<11,0,0,79,0
San Joaquin,STOCKTON NURSING CENTER,SAN JOAQUIN,100000073,16,0,0,0,112,21,0,0,83,0
San Joaquin,TRACY NURSING AND REHABILITATION CENTER,SAN JOAQUIN,100000058,14,0,0,0,55,<11,0,0,58,0
San Joaquin,VIENNA NURSING AND REHABILITATION CENTER,SAN JOAQUIN,100000104,31,17,0,0,122,31,0,<11,82,0
San Joaquin,WAGNER HEIGHTS NURSING AND REHABILITATION CENTER,SAN JOAQUIN,100000814,16,5,0,0,87,19,0,0,99,0
San Joaquin,WINDSOR ELMHAVEN CARE CENTER,SAN JOAQUIN,100000049,24,104,0,0,119,<11,0,<11,123,0
San Joaquin,WINDSOR HAMPTON CARE CENTER,SAN JOAQUIN,100000039,18,18,0,0,225,23,0,<11,163,<11
San Luis Obispo,ARROYO GRANDE CARE CENTER,SAN LUIS OBISPO,50000003,19,0,<11,0,79,<11,0,<11,66,0
San Luis Obispo,BAYSIDE CARE CENTER,SAN LUIS OBISPO,50000139,73,6,0,0,40,<11,0,<11,56,0
San Luis Obispo,DANISH CARE CENTER,SAN LUIS OBISPO,50000048,10,5,<11,0,78,17,0,<11,64,0
San Luis Obispo,MISSION VIEW HEALTH CENTER,SAN LUIS OBISPO,50000051,63,0,0,0,95,15,0,0,110,0
San Luis Obispo,SAN LUIS POST ACUTE CENTER,SAN LUIS OBISPO,50000044,95,32,0,0,70,<11,0,0,36,0
San Luis Obispo,SAN LUIS TRANSITIONAL CARE,SAN LUIS OBISPO,50000964,23,0,0,0,<11,0,0,0,0,0
San Luis Obispo,VINEYARD HILLS HEALTH CENTER,SAN LUIS OBISPO,50000131,45,13,0,0,33,<11,0,0,59,0
San Mateo,AHMC SETON MEDICAL CENTER,SAN MATEO,220000416,0,6,0,0,31,<11,0,0,16,0
San Mateo,AHMC SETON MEDICAL CENTER COASTSIDE D/P SNF,SAN MATEO,220000349,64,15,0,0,<11,0,0,0,14,0
San Mateo,ATHERTON PARK POST-ACUTE,SAN MATEO,220000047,42,2,0,<11,145,13,0,<11,92,<11
San Mateo,BROOKSIDE SKILLED NURSING HOSPITAL,SAN MATEO,220000041,35,5,0,0,<11,11,0,<11,16,0
San Mateo,BURLINGAME SKILLED NURSING D/P SNF,SAN MATEO,220000042,98,2,0,0,209,34,0,<11,119,<11
San Mateo,CARLMONT GARDENS NURSING CENTER,SAN MATEO,220000045,10,1,0,0,57,<11,0,0,22,0
San Mateo,DEVONSHIRE OAKS NURSING CENTER,SAN MATEO,220000053,11,0,0,0,<11,0,0,0,<11,0
San Mateo,LINDA MAR CARE CENTER,SAN MATEO,220000069,17,6,0,0,38,<11,0,<11,42,0
San Mateo,MILLBRAE CARE CENTER,SAN MATEO,220000087,40,0,0,0,158,22,0,0,61,<11
San Mateo,PACIFICA NURSING AND REHAB CENTER,SAN MATEO,220000076,14,6,0,0,63,<11,0,<11,63,0
San Mateo,PENINSULA POST-ACUTE,SAN MATEO,220000061,12,0,0,0,37,0,0,<11,24,0
San Mateo,SAN BRUNO SKILLED NURSING,SAN MATEO,220000081,9,9,0,0,17,<11,0,0,40,0
San Mateo,SAN MATEO MEDICAL CENTER D/P SNF,SAN MATEO,220000218,33,0,0,0,<11,0,0,0,11,0
San Mateo,ST. FRANCIS CONVALESCENT PAVILION,SAN MATEO,220000089,107,0,0,0,150,22,0,0,96,0
San Mateo,ST. FRANCIS HEIGHTS CONVALESCENT HOSPITAL,SAN MATEO,220000090,24,4,<11,0,49,<11,0,0,48,0
San Mateo,THE SEQUOIAS,SAN MATEO,220000085,17,2,0,0,0,0,0,0,<11,0
San Mateo,VISTA TERRACE OF BELMONT,SAN MATEO,220000038,28,3,0,0,15,<11,0,0,13,0
Santa Barbara,ATTERDAG CARE CENTER,SANTA BARBARA,50000064,8,0,0,0,<11,0,0,0,26,0
Santa Barbara,BUENA VISTA CARE CENTER,SANTA BARBARA,50000549,54,2,0,0,119,13,0,<11,88,0
Santa Barbara,CASA DORINDA,SANTA BARBARA,50000046,21,7,0,0,17,<11,0,0,61,0
Santa Barbara,CHANNEL ISLANDS POST ACUTE,SANTA BARBARA,50000007,34,0,0,0,82,<11,0,0,41,0
Santa Barbara,COUNTRY OAKS CARE CENTER,SANTA BARBARA,50000047,22,8,0,0,43,14,0,0,37,0
Santa Barbara,LOMPOC SKILLED NURSING & REHABILITATION CENTER,SANTA BARBARA,50001416,21,21,0,0,113,12,0,<11,108,0
Santa Barbara,LOMPOC VALLEY MEDICAL CENTER COMPREHENSIVE CARE CENTER D/P SNF,SANTA BARBARA,50000054,30,8,0,0,74,<11,0,0,25,0
Santa Barbara,MARIAN REGIONAL MEDICAL CENTER DP/SNF,SANTA BARBARA,50000140,16,1,0,0,38,<11,0,0,92,<11
Santa Barbara,MISSION TERRACE CONVALESCENT HOSPITAL,SANTA BARBARA,50000004,80,5,0,0,11,0,0,0,<11,0
Santa Barbara,SAMARKAND SKILLED NURSING FACILITY,SANTA BARBARA,50000061,9,5,0,0,<11,<11,0,<11,50,<11
Santa Barbara,SANTA MARIA POST ACUTE,SANTA BARBARA,50000053,6,0,0,0,55,<11,0,0,44,0
Santa Barbara,THE CALIFORNIAN,SANTA BARBARA,50000062,27,9,0,0,41,<11,0,0,33,0
Santa Barbara,VALLE VERDE HEALTH FACILITY,SANTA BARBARA,50000069,23,3,0,0,11,<11,0,0,52,0
Santa Barbara,VILLA MARIA POST ACUTE,SANTA BARBARA,50000074,7,2,0,0,82,<11,0,<11,55,0
Santa Clara,A GRACE SUB ACUTE & SKILLED CARE,SANTA CLARA,70000095,78,8,0,0,61,<11,0,0,114,0
Santa Clara,ALMADEN HEALTHCARE AND REHABILITATION CENTER,SANTA CLARA,70000043,7,2,0,0,47,<11,0,0,30,0
Santa Clara,"CAMDEN POSTACUTE CARE, INC.",SANTA CLARA,70000031,7,3,0,0,53,0,0,0,58,0
Santa Clara,CANYON SPRINGS POST-ACUTE,SANTA CLARA,70000023,40,0,0,0,173,12,0,0,97,0
Santa Clara,CEDAR CREST NURSING AND REHABILITATION CENTER,SANTA CLARA,220001051,30,0,0,0,71,<11,0,0,57,0
Santa Clara,CHANNING HOUSE,SANTA CLARA,220001002,9,3,0,0,<11,0,0,0,20,0
Santa Clara,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CALIFORNIA - PEDIATRIC HOSPI,SANTA CLARA,70001089,3,6,0,0,<11,0,0,0,37,0
Santa Clara,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CALIFORNIA - SARATOGA PEDIAT,SANTA CLARA,220001048,11,3,0,0,11,0,0,0,47,0
Santa Clara,COURTYARD CARE CENTER,SANTA CLARA,70000073,9,4,0,0,66,<11,0,0,35,0
Santa Clara,CUPERTINO HEALTHCARE & WELLNESS CENTER,SANTA CLARA,220001009,52,4,0,0,90,<11,0,0,65,0
Santa Clara,DYCORA TRANSITIONAL HEALTH - SAN JOSE,SANTA CLARA,70000085,0,0,0,0,49,0,0,<11,37,0
Santa Clara,"EMPRESS CARE CENTER, LLC",SANTA CLARA,70000050,20,2,0,0,<11,0,0,0,14,0
Santa Clara,GILROY HEALTHCARE AND REHABILITATION CENTER,SANTA CLARA,70000040,30,4,0,0,141,13,0,11,121,0
Santa Clara,GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,SANTA CLARA,220001054,13,0,0,0,49,<11,0,0,39,0
Santa Clara,GREENHILLS MANOR,SANTA CLARA,70000046,19,4,0,0,16,0,0,0,22,0
Santa Clara,HEALTH CARE CTR AT THE FORUM AT RANCHO SAN ANTONIO,SANTA CLARA,220001079,27,4,0,0,<11,<11,0,<11,58,0
Santa Clara,HERMAN HEALTH CARE CENTER,SANTA CLARA,70000057,11,10,0,0,63,<11,0,0,73,0
Santa Clara,HILLVIEW CONVALESCENT HOSPITAL,SANTA CLARA,70000059,9,2,0,0,52,11,0,0,49,<11
Santa Clara,IDYLWOOD CARE CENTER,SANTA CLARA,220001020,49,28,0,0,78,<11,0,<11,122,0
Santa Clara,LINCOLN GLEN SKILLED NURSING,SANTA CLARA,70000012,14,4,0,0,63,16,0,0,74,0
Santa Clara,LOS ALTOS SUB-ACUTE AND REHABILITATION CENTER,SANTA CLARA,220001000,14,2,0,0,134,<11,0,0,115,0
Santa Clara,MANORCARE HEALTH SERVICES (SUNNYVALE),SANTA CLARA,220001076,51,3,0,0,<11,0,0,0,18,0
Santa Clara,MILPITAS CARE CENTER,SANTA CLARA,70000047,12,2,0,0,33,<11,0,0,23,0
Santa Clara,MISSION DE LA CASA NURSING & REHABILITATION CENTER,SANTA CLARA,70000626,28,4,0,0,136,<11,0,<11,114,0
Santa Clara,MISSION SKILLED NURSING & SUBACUTE CENTER,SANTA CLARA,220001024,23,3,0,0,104,<11,0,0,87,0
Santa Clara,MOUNTAIN VIEW HEALTHCARE CENTER,SANTA CLARA,220001016,64,4,0,0,57,14,0,<11,86,0
Santa Clara,O'CONNOR HOSPITAL DP/SNF,SANTA CLARA,70000868,1,6,0,0,<11,0,0,0,18,0
Santa Clara,PACIFIC HILLS MANOR,SANTA CLARA,70000048,25,0,0,0,44,<11,0,0,49,0
Santa Clara,PALO ALTO SUB-ACUTE AND REHABILITATION CENTER,SANTA CLARA,220001046,16,2,0,0,61,<11,0,0,64,0
Santa Clara,PLUM TREE CARE CENTER,SANTA CLARA,70000082,27,2,0,0,62,0,0,0,37,0
Santa Clara,SAN JOSE HEALTHCARE & WELLNESS CENTER,SANTA CLARA,70000061,11,2,0,0,29,<11,0,0,47,0
Santa Clara,SAN TOMAS CONVALESCENT HOSPITAL,SANTA CLARA,70000086,40,4,0,0,117,27,0,0,91,0
Santa Clara,SARATOGA RETIREMENT COMMUNITY HEALTH CENTER,SANTA CLARA,220001027,34,4,0,0,<11,<11,0,<11,52,0
Santa Clara,SKYLINE HEALTHCARE CENTER - SAN JOSE,SANTA CLARA,70000089,41,3,<11,12,331,30,<11,13,177,<11
Santa Clara,ST. LOUISE REGIONAL HOSPITAL D/P SNF,SANTA CLARA,70000684,0,0,0,0,0,0,0,0,0,0
Santa Clara,STONEBROOK HEALTH AND REHABILITATION,SANTA CLARA,70000026,7,8,0,0,43,0,0,0,30,0
Santa Clara,SUNNY VIEW MANOR,SANTA CLARA,220001039,17,5,0,0,<11,<11,0,0,16,0
Santa Clara,SUNNYVALE POST-ACUTE CENTER,SANTA CLARA,220001041,10,2,<11,<11,122,<11,0,<11,81,0
Santa Clara,THE REDWOODS POST-ACUTE,SANTA CLARA,70000097,23,2,0,0,161,19,<11,<11,91,0
Santa Clara,THE RIDGE POST-ACUTE,SANTA CLARA,70000076,10,0,0,0,65,16,0,0,27,0
Santa Clara,THE TERRACES AT LOS ALTOS HEALTH FACILITY,SANTA CLARA,220001032,7,5,0,0,<11,0,0,0,16,0
Santa Clara,THE TERRACES OF LOS GATOS,SANTA CLARA,70000778,15,2,0,0,<11,<11,0,0,20,0
Santa Clara,THE VILLAS AT SARATOGA SKILLED NURSING AND ASSISTED LIVING,SANTA CLARA,220001030,6,15,0,0,80,<11,0,<11,62,0
Santa Clara,VALLEY HOUSE REHABILITATION CENTER,SANTA CLARA,220001018,54,5,0,<11,250,29,0,<11,212,0
Santa Clara,VASONA CREEK HEALTHCARE CENTER,SANTA CLARA,70000003,17,2,0,<11,125,<11,0,<11,82,0
Santa Clara,VI AT PALO ALTO,SANTA CLARA,630006021,9,9,0,0,<11,<11,0,0,24,0
Santa Clara,VILLA SIENA,SANTA CLARA,220001058,1,0,0,0,0,0,0,0,16,0
Santa Clara,VISTA MANOR NURSING CENTER,SANTA CLARA,70000009,34,12,0,0,67,<11,0,0,72,<11
Santa Clara,WEBSTER HOUSE,SANTA CLARA,220001063,81,1,0,0,51,<11,0,0,48,0
Santa Clara,WESTWOOD POST-ACUTE,SANTA CLARA,70000096,76,4,0,<11,125,<11,<11,<11,150,<11
Santa Clara,WHITE BLOSSOM CARE CENTER,SANTA CLARA,70000036,1,2,0,0,144,<11,0,0,97,0
Santa Clara,WOODLANDS HEALTHCARE CENTER,SANTA CLARA,70000002,10,0,0,<11,40,<11,0,<11,42,0
Santa Cruz,DRIFTWOOD HEALTHCARE CENTER - SANTA CRUZ,SANTA CRUZ,70000044,32,0,0,0,79,17,0,0,43,0
Santa Cruz,"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",SANTA CRUZ,70000068,54,2,0,0,104,<11,0,<11,69,0
Santa Cruz,PACIFIC COAST MANOR,SANTA CRUZ,70000049,5,5,<11,<11,90,14,0,<11,67,0
Santa Cruz,SANTA CRUZ POST ACUTE,SANTA CRUZ,70000058,29,4,0,0,119,21,0,0,71,0
Santa Cruz,VALLEY CONVALESCENT HOSPITAL,SANTA CRUZ,70000092,10,1,0,0,50,<11,0,0,56,0
Santa Cruz,WATSONVILLE NURSING CENTER,SANTA CRUZ,70000093,9,9,0,0,72,<11,0,0,42,0
Santa Cruz,WATSONVILLE POST ACUTE CENTER,SANTA CRUZ,70000094,16,14,0,0,86,14,0,0,59,0
Shasta,COPPER RIDGE CARE CENTER,SHASTA,230000351,29,2,0,<11,113,<11,0,<11,146,0
Shasta,CRESTWOOD WELLNESS AND RECOVERY CENTER,SHASTA,230000247,13,12,0,0,68,<11,<11,<11,86,0
Shasta,MARQUIS CARE AT SHASTA,SHASTA,230000038,89,15,0,<11,111,22,0,<11,95,0
Shasta,MAYERS MEMORIAL HOSPITAL D/P SNF,SHASTA,230000187,24,8,0,0,31,<11,0,0,43,0
Shasta,OAK RIVER REHAB,SHASTA,230000023,36,15,0,<11,192,12,<11,<11,184,0
Shasta,QUARTZ HILL POST ACUTE,SHASTA,230000366,52,2,0,0,36,<11,0,<11,91,0
Shasta,REDDING POST ACUTE,SHASTA,230000024,32,1,0,0,43,<11,0,<11,81,0
Shasta,VETERANS HOME OF CALIFORNIA - REDDING,SHASTA,630014895,11,60,0,0,14,<11,0,<11,136,0
Shasta,VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF,SHASTA,230000504,4,3,0,0,<11,<11,0,0,77,0
Shasta,WINDSOR REDDING CARE CENTER,SHASTA,230000030,39,10,0,0,86,25,0,0,71,0
