Price,Age,Mileage,MPG,KBB Price,CR Reliability Score
2235.00,20.00,163.30,22.00,1700.00,0.62
5430.00,13.00,141.20,26.00,4200.00,0.72
13911.00,4.00,51.20,22.00,10800.00,0.59
6017.00,12.00,143.40,19.00,4700.00,0.84
10502.00,7.00,87.50,19.00,8100.00,0.81
11697.00,6.00,75.10,30.00,9100.00,0.92
6337.00,12.00,128.60,22.00,4000.00,0.86
10450.00,7.00,89.90,35.00,8100.00,0.86
2029.00,24.00,178.20,32.00,1600.00,0.64
16055.00,3.00,34.70,23.00,12400.00,0.93
3727.00,14.00,157.30,28.00,2900.00,0.58
3101.00,16.00,162.90,25.00,1400.00,0.59
2245.00,22.00,164.30,35.00,1700.00,0.73
7395.00,10.00,115.90,32.00,5700.00,0.65
7067.00,11.00,127.70,24.00,5500.00,0.88
11294.00,6.00,78.60,19.00,8700.00,0.60
4217.00,15.00,157.60,36.00,3300.00,0.77
8270.00,9.00,102.50,19.00,6400.00,0.89
3131.00,18.00,167.70,20.00,2400.00,0.54
8001.00,9.00,103.40,32.00,6200.00,0.91
2220.00,21.00,155.20,40.00,1700.00,0.58
3175.00,18.00,165.80,34.00,2000.00,0.81
16105.00,2.00,29.50,34.00,12500.00,0.65
11641.00,6.00,78.50,35.00,9000.00,0.46
2086.00,23.00,168.30,24.00,1600.00,0.50
13261.00,5.00,52.60,29.00,10300.00,0.95
3055.00,18.00,168.20,39.00,1400.00,0.65
5687.00,13.00,137.20,32.00,3600.00,0.73
2298.00,20.00,160.30,23.00,1800.00,0.64
5151.00,13.00,150.10,33.00,3300.00,0.70
2258.00,20.00,160.70,29.00,1400.00,0.69
4232.00,14.00,147.00,23.00,3300.00,0.79
11031.00,6.00,81.00,39.00,9900.00,0.52
3659.00,15.00,160.20,20.00,2800.00,0.67
17423.00,1.00,19.10,19.00,13500.00,0.62
12335.00,5.00,71.30,17.00,9600.00,0.48
2046.00,25.00,173.10,27.00,1600.00,0.94
3830.00,15.00,147.30,39.00,3000.00,0.66
8046.00,9.00,109.30,38.00,6200.00,0.59
3857.00,16.00,159.20,21.00,3000.00,0.71
9029.00,9.00,100.10,30.00,7000.00,0.79
2494.00,20.00,165.00,19.00,1900.00,0.69
1885.00,24.00,174.70,37.00,1200.00,0.87
13488.00,4.00,49.00,24.00,10400.00,0.54
8026.00,9.00,115.20,28.00,6200.00,0.60
3249.00,15.00,164.20,33.00,2500.00,0.81
4259.00,14.00,155.50,23.00,3300.00,0.83
2018.00,20.00,169.80,29.00,1300.00,0.52
6791.00,11.00,123.50,26.00,5300.00,0.83
2283.00,23.00,166.20,36.00,1800.00,0.83
3637.00,16.00,161.60,28.00,2800.00,0.64
5514.00,13.00,145.10,24.00,4300.00,0.72
2096.00,24.00,176.20,25.00,1600.00,0.82
17257.00,1.00,23.90,27.00,15400.00,0.50
14045.00,4.00,43.20,29.00,12600.00,0.87
2002.00,22.00,167.10,25.00,1600.00,0.59
1987.00,25.00,176.60,32.00,1500.00,0.56
4325.00,14.00,145.30,28.00,3400.00,0.73
3648.00,17.00,154.60,39.00,2800.00,0.68
3169.00,16.00,160.30,34.00,2500.00,0.56
3586.00,17.00,159.00,39.00,2800.00,0.58
7419.00,10.00,119.00,24.00,5700.00,0.50
13536.00,4.00,56.80,40.00,10500.00,0.55
14939.00,3.00,40.00,33.00,11600.00,0.71
3675.00,16.00,149.50,27.00,2300.00,0.91
2050.00,21.00,166.50,29.00,1300.00,0.80
9777.00,7.00,87.10,33.00,7600.00,0.78
2276.00,22.00,164.80,34.00,1800.00,0.92
2881.00,19.00,161.80,31.00,2200.00,0.68
5146.00,13.00,149.20,27.00,4000.00,0.56
5641.00,13.00,140.50,30.00,3600.00,0.51
1855.00,21.00,174.20,29.00,1400.00,0.83
11629.00,6.00,82.10,35.00,9000.00,0.54
7885.00,10.00,111.10,36.00,6100.00,0.81
5686.00,13.00,149.60,24.00,4400.00,0.45
7379.00,11.00,114.30,33.00,5700.00,0.91
7199.00,11.00,119.70,27.00,5600.00,0.72
13737.00,4.00,42.30,38.00,10600.00,0.76
3554.00,15.00,164.00,27.00,2800.00,0.79
9610.00,8.00,94.30,21.00,7400.00,0.57
5934.00,12.00,143.00,26.00,4600.00,0.50
1906.00,23.00,179.90,35.00,1500.00,0.61
6794.00,11.00,125.30,23.00,5300.00,0.61
18091.00,1.00,14.00,33.00,18100.00,0.52
1940.00,23.00,179.30,22.00,1500.00,0.48
1926.00,24.00,171.50,20.00,1500.00,0.59
2089.00,22.00,172.50,19.00,1600.00,0.55
3110.00,18.00,163.40,17.00,2400.00,0.84
8094.00,10.00,112.30,31.00,6300.00,0.65
2110.00,25.00,179.60,32.00,1600.00,0.91
13558.00,4.00,51.00,24.00,10500.00,0.94
3945.00,16.00,152.90,18.00,3100.00,0.85
3500.00,17.00,161.50,23.00,2700.00,0.46
9584.00,8.00,100.10,38.00,7400.00,0.60
2059.00,20.00,169.70,36.00,1300.00,0.70
17153.00,2.00,18.30,28.00,13300.00,0.82
5732.00,13.00,149.30,18.00,4400.00,0.45
11210.00,6.00,81.30,20.00,8700.00,0.72
9371.00,8.00,105.30,20.00,7300.00,0.56
1848.00,21.00,172.60,33.00,800.00,0.65
7701.00,9.00,109.30,32.00,6000.00,0.72
2163.00,22.00,165.40,33.00,1400.00,0.59
4541.00,14.00,146.50,24.00,2900.00,0.61
16772.00,2.00,16.90,34.00,13000.00,0.60
10904.00,7.00,83.70,23.00,8400.00,0.72
16073.00,2.00,35.10,29.00,12500.00,0.80
2256.00,20.00,163.90,28.00,1700.00,0.67
13222.00,4.00,54.90,33.00,10200.00,0.86
3649.00,15.00,155.30,25.00,2800.00,0.83
2097.00,25.00,180.10,38.00,1600.00,0.52
5325.00,13.00,142.80,29.00,4100.00,0.57
1937.00,25.00,185.20,35.00,1500.00,0.67
1680.00,24.00,182.20,36.00,1100.00,0.51
2538.00,19.00,165.80,39.00,2000.00,0.57
2093.00,25.00,177.30,29.00,1300.00,0.91
8141.00,9.00,109.20,33.00,6300.00,0.90
15891.00,2.00,35.00,22.00,12300.00,0.52
5500.00,13.00,146.30,23.00,4300.00,0.54
3253.00,17.00,160.50,29.00,1500.00,0.68
14178.00,4.00,38.80,21.00,11000.00,0.69
8618.00,9.00,102.50,24.00,6700.00,0.65
3776.00,15.00,152.70,39.00,2900.00,0.76
2038.00,25.00,188.40,19.00,1600.00,0.79
10021.00,7.00,87.90,39.00,7800.00,0.75
16360.00,2.00,34.10,35.00,12700.00,0.49
2391.00,20.00,160.40,31.00,1900.00,0.63
13521.00,5.00,58.70,26.00,10500.00,0.52
8221.00,9.00,110.40,35.00,6400.00,0.68
2145.00,23.00,177.40,24.00,1700.00,0.57
1875.00,24.00,184.10,21.00,1500.00,0.59
2470.00,24.00,167.00,34.00,1900.00,0.82
2214.00,23.00,160.10,19.00,1700.00,0.85
11039.00,6.00,81.80,34.00,8600.00,0.79
11324.00,6.00,68.20,28.00,8800.00,0.62
16129.00,2.00,23.10,28.00,12500.00,0.90
5591.00,13.00,144.70,31.00,4300.00,0.77
2210.00,21.00,159.60,19.00,1700.00,0.93
9704.00,7.00,90.10,32.00,7500.00,0.63
3051.00,18.00,168.10,30.00,2400.00,0.56
9710.00,8.00,98.60,28.00,7500.00,0.58
2243.00,25.00,175.70,38.00,1700.00,0.69
8002.00,9.00,105.80,27.00,6200.00,0.93
2146.00,23.00,171.60,32.00,1700.00,0.78
8856.00,9.00,105.40,18.00,6900.00,0.83
17762.00,1.00,22.80,22.00,13800.00,0.73
1931.00,25.00,185.70,29.00,1500.00,0.52
3237.00,14.00,158.10,36.00,1400.00,0.80
14188.00,4.00,43.00,30.00,11000.00,0.94
1927.00,25.00,173.10,37.00,1200.00,0.54
14011.00,4.00,51.30,27.00,10900.00,0.91
5521.00,13.00,149.60,37.00,4300.00,0.62
18377.00,1.00,14.00,39.00,14200.00,0.49
6736.00,11.00,118.30,34.00,5200.00,0.64
1972.00,23.00,169.70,22.00,1500.00,0.87
7390.00,10.00,122.10,37.00,5700.00,0.52
3832.00,17.00,151.00,39.00,3000.00,0.82
2198.00,23.00,171.30,39.00,1700.00,0.83
9053.00,9.00,99.80,24.00,7000.00,0.89
13611.00,5.00,58.40,33.00,10500.00,0.50
1813.00,20.00,172.90,38.00,1400.00,0.52
2241.00,25.00,178.20,35.00,1700.00,0.77
3270.00,15.00,162.20,35.00,2500.00,0.94
2851.00,18.00,165.00,34.00,2200.00,0.51
5857.00,12.00,132.00,19.00,4500.00,0.54
17501.00,1.00,21.10,17.00,13600.00,0.50
3665.00,16.00,155.90,23.00,2800.00,0.45
5962.00,12.00,141.70,30.00,4600.00,0.85
2210.00,22.00,174.00,31.00,1700.00,0.75
3366.00,18.00,158.90,32.00,2600.00,0.84
3548.00,14.00,153.50,18.00,1600.00,0.55
3770.00,15.00,147.40,36.00,2900.00,0.48
15475.00,3.00,26.00,39.00,12000.00,0.87
3366.00,17.00,161.60,39.00,2600.00,0.74
2581.00,20.00,159.20,27.00,2000.00,0.72
3788.00,17.00,163.10,35.00,2900.00,0.45
3797.00,14.00,152.30,17.00,2900.00,0.53
2047.00,23.00,160.30,29.00,1600.00,0.70
9770.00,8.00,97.20,19.00,7600.00,0.80
3514.00,16.00,157.10,38.00,2200.00,0.93
8764.00,9.00,103.20,36.00,7800.00,0.79
6809.00,11.00,120.90,37.00,5300.00,0.57
15909.00,3.00,34.00,21.00,12300.00,0.82
1899.00,25.00,188.10,21.00,1500.00,0.76
1919.00,24.00,184.10,29.00,1500.00,0.79
13433.00,5.00,60.50,20.00,10400.00,0.51
10393.00,7.00,85.40,39.00,8100.00,0.86
2805.00,19.00,161.10,32.00,2200.00,0.66
3823.00,17.00,156.20,24.00,3000.00,0.83
2652.00,19.00,161.60,24.00,2100.00,0.91
18608.00,1.00,11.20,21.00,18600.00,0.73
8892.00,8.00,100.30,20.00,6900.00,0.45
1875.00,22.00,172.80,30.00,1200.00,0.59
15420.00,3.00,34.00,20.00,11900.00,0.49
13204.00,5.00,53.80,24.00,10200.00,0.59
2104.00,20.00,163.40,29.00,1600.00,0.47
17782.00,1.00,16.70,17.00,15900.00,0.91
3819.00,14.00,151.00,19.00,3000.00,0.84
3192.00,18.00,167.30,17.00,1400.00,0.73
17135.00,2.00,21.60,27.00,13300.00,0.86
13413.00,5.00,52.60,25.00,10400.00,0.65
8883.00,9.00,108.10,26.00,6900.00,0.67
2354.00,20.00,164.50,23.00,1800.00,0.77
3862.00,15.00,147.50,38.00,3000.00,0.63
2623.00,21.00,156.30,26.00,2000.00,0.77
2098.00,25.00,176.00,26.00,1600.00,0.71
2038.00,21.00,174.80,36.00,1600.00,0.65
1896.00,20.00,169.00,19.00,1500.00,0.90
17575.00,1.00,19.00,30.00,13600.00,0.76
2159.00,20.00,165.00,26.00,1700.00,0.51
2352.00,20.00,161.50,27.00,1800.00,0.81
15348.00,2.00,34.00,23.00,11900.00,0.56
2183.00,23.00,162.20,19.00,1400.00,0.54
11161.00,6.00,79.70,38.00,8600.00,0.51
1765.00,23.00,176.10,33.00,1400.00,0.85
10716.00,6.00,83.50,24.00,8300.00,0.70
14523.00,3.00,37.00,25.00,11200.00,0.68
7114.00,11.00,116.50,23.00,5500.00,0.86
2374.00,20.00,161.10,18.00,1800.00,0.68
2604.00,19.00,160.80,18.00,2000.00,0.78
1847.00,25.00,178.60,37.00,1400.00,0.53
17216.00,2.00,24.40,39.00,13300.00,0.86
6000.00,12.00,138.30,18.00,4600.00,0.59
3853.00,15.00,158.20,20.00,3000.00,0.57
16113.00,2.00,23.80,25.00,16100.00,0.82
6731.00,11.00,130.60,17.00,5200.00,0.61
15619.00,3.00,29.50,25.00,12100.00,0.81
5330.00,13.00,144.40,26.00,4100.00,0.78
16132.00,2.00,21.00,28.00,12500.00,0.86
16346.00,3.00,29.20,25.00,12700.00,0.66
6196.00,12.00,135.70,38.00,4800.00,0.58
2206.00,20.00,166.50,38.00,1700.00,0.48
7689.00,9.00,112.90,38.00,6000.00,0.58
3455.00,18.00,155.70,40.00,2700.00,0.51
15820.00,2.00,29.70,39.00,12300.00,0.60
1870.00,25.00,180.80,21.00,1400.00,0.91
2020.00,23.00,171.00,34.00,1600.00,0.62
18271.00,1.00,9.80,34.00,14200.00,0.90
3466.00,18.00,152.00,31.00,2700.00,0.59
4148.00,15.00,149.60,18.00,3200.00,0.85
5981.00,13.00,135.10,35.00,4600.00,0.79
2129.00,24.00,170.40,19.00,1600.00,0.54
8952.00,8.00,100.40,29.00,6900.00,0.58
2183.00,23.00,168.20,39.00,1700.00,0.92
9930.00,8.00,95.20,34.00,7700.00,0.52
2384.00,23.00,166.40,21.00,1800.00,0.78
3241.00,18.00,150.30,29.00,2000.00,0.61
15297.00,2.00,31.50,27.00,11800.00,0.47
3457.00,17.00,168.70,23.00,2700.00,0.85
10443.00,7.00,86.60,34.00,8100.00,0.85
11951.00,6.00,65.10,31.00,9300.00,0.86
2029.00,24.00,176.70,29.00,1600.00,0.59
13198.00,4.00,56.70,31.00,10200.00,0.61
15148.00,3.00,30.80,23.00,11700.00,0.45
3969.00,14.00,148.30,38.00,2500.00,0.52
5850.00,13.00,137.80,30.00,4500.00,0.60
17186.00,2.00,26.10,31.00,13300.00,0.82
8218.00,9.00,112.60,33.00,6400.00,0.54
2154.00,24.00,178.40,29.00,1700.00,0.55
3041.00,18.00,156.00,29.00,2400.00,0.55
8697.00,9.00,104.10,28.00,6700.00,0.72
4610.00,14.00,140.90,23.00,2900.00,0.46
2031.00,25.00,179.80,39.00,1600.00,0.62
7083.00,11.00,119.90,34.00,5500.00,0.61
17328.00,2.00,21.10,35.00,13400.00,0.73
8520.00,9.00,103.90,18.00,6600.00,0.74
8660.00,9.00,106.10,22.00,6700.00,0.74
5974.00,13.00,138.80,25.00,4600.00,0.51
4091.00,14.00,149.20,23.00,3200.00,0.67
6402.00,12.00,138.10,18.00,5000.00,0.62
6437.00,12.00,124.70,17.00,5000.00,0.55
2912.00,18.00,167.30,35.00,1800.00,0.86
4132.00,15.00,158.00,25.00,3200.00,0.63
14145.00,4.00,40.70,17.00,11000.00,0.60
1965.00,20.00,168.40,25.00,1200.00,0.81
4277.00,15.00,152.80,34.00,3300.00,0.57
2144.00,24.00,173.10,40.00,1700.00,0.87
2995.00,18.00,167.00,39.00,2300.00,0.74
1899.00,24.00,173.80,33.00,1500.00,0.90
9286.00,8.00,104.00,34.00,8300.00,0.80
12543.00,4.00,57.40,19.00,9700.00,0.90
3576.00,17.00,157.60,37.00,2800.00,0.60
3791.00,18.00,153.40,33.00,2900.00,0.65
2204.00,20.00,166.70,36.00,1700.00,0.62
3489.00,18.00,153.00,35.00,2700.00,0.77
7669.00,10.00,124.70,28.00,5900.00,0.77
2048.00,21.00,167.20,39.00,1300.00,0.64
15444.00,3.00,44.60,30.00,12000.00,0.47
5173.00,13.00,150.40,31.00,4000.00,0.61
2136.00,22.00,174.40,38.00,1700.00,0.73
12476.00,5.00,66.40,32.00,9700.00,0.61
8677.00,9.00,100.20,20.00,6700.00,0.89
15924.00,2.00,33.10,25.00,12300.00,0.83
13354.00,5.00,60.20,37.00,10300.00,0.65
9675.00,8.00,91.20,39.00,7500.00,0.66
16841.00,2.00,20.60,18.00,13000.00,0.73
9413.00,8.00,105.40,28.00,8400.00,0.49
17786.00,1.00,24.80,39.00,13800.00,0.52
15787.00,2.00,30.70,26.00,14100.00,0.80
18026.00,1.00,20.60,21.00,14000.00,0.94
13960.00,4.00,46.40,32.00,10800.00,0.63
3255.00,18.00,162.80,26.00,2500.00,0.55
2100.00,21.00,163.30,32.00,1600.00,0.94
3292.00,18.00,168.90,37.00,2500.00,0.92
10776.00,6.00,78.40,36.00,8300.00,0.56
2583.00,20.00,155.90,29.00,1600.00,0.89
15476.00,3.00,33.20,36.00,12000.00,0.80
4058.00,15.00,150.40,20.00,3100.00,0.68
18331.00,1.00,12.00,21.00,14200.00,0.72
12502.00,5.00,63.80,34.00,9700.00,0.77
12928.00,5.00,57.90,40.00,10000.00,0.72
7067.00,11.00,130.20,39.00,5500.00,0.67
7157.00,11.00,118.70,25.00,5500.00,0.85
7516.00,10.00,125.80,18.00,5800.00,0.48
18283.00,1.00,10.70,28.00,14200.00,0.74
13085.00,5.00,59.70,39.00,10100.00,0.89
9041.00,8.00,106.90,37.00,7000.00,0.77
3169.00,16.00,161.70,32.00,2500.00,0.60
3958.00,15.00,148.60,23.00,3100.00,0.47
2077.00,23.00,176.40,37.00,1600.00,0.86
1796.00,21.00,174.30,19.00,1400.00,0.71
2272.00,21.00,155.30,35.00,1800.00,0.46
2067.00,24.00,173.40,29.00,1600.00,0.71
3587.00,18.00,152.20,26.00,2800.00,0.92
6201.00,12.00,130.70,21.00,4800.00,0.46
3280.00,18.00,162.00,24.00,1500.00,0.79
3137.00,17.00,161.80,39.00,2400.00,0.82
2163.00,21.00,169.50,31.00,1700.00,0.83
4177.00,14.00,152.90,22.00,3200.00,0.74
3732.00,15.00,157.50,40.00,2900.00,0.65
1967.00,22.00,168.50,39.00,1500.00,0.85
13127.00,4.00,53.00,37.00,10200.00,0.72
2040.00,25.00,179.60,39.00,1600.00,0.63
2321.00,22.00,163.10,36.00,1800.00,0.49
10730.00,6.00,82.90,36.00,8300.00,0.78
9939.00,7.00,92.70,22.00,7700.00,0.82
4171.00,14.00,151.90,24.00,3200.00,0.56
2540.00,20.00,155.60,20.00,2000.00,0.82
15667.00,2.00,28.60,39.00,12100.00,0.87
1974.00,22.00,166.10,36.00,1500.00,0.71
6230.00,12.00,131.70,37.00,3900.00,0.60
2062.00,24.00,176.40,23.00,1600.00,0.68
3952.00,16.00,145.10,30.00,3100.00,0.75
2887.00,19.00,155.40,23.00,2200.00,0.92
12523.00,5.00,65.50,25.00,9700.00,0.87
3296.00,15.00,164.10,24.00,1500.00,0.57
12996.00,4.00,53.50,26.00,10100.00,0.66
15007.00,3.00,43.40,34.00,11600.00,0.91
9854.00,7.00,93.20,28.00,7600.00,0.47
2242.00,22.00,160.60,35.00,1700.00,0.53
2401.00,21.00,155.80,31.00,1900.00,0.81
7378.00,10.00,124.90,39.00,5700.00,0.48
3584.00,15.00,161.40,22.00,2800.00,0.58
11474.00,6.00,83.60,26.00,8900.00,0.57
5879.00,13.00,140.30,24.00,4600.00,0.54
2030.00,23.00,172.00,30.00,1600.00,0.58
16019.00,2.00,31.20,23.00,12400.00,0.52
9316.00,8.00,106.40,30.00,8300.00,0.67
16457.00,3.00,26.40,22.00,12700.00,0.92
5751.00,13.00,142.40,20.00,3600.00,0.54
3310.00,18.00,169.70,21.00,2600.00,0.64
3994.00,14.00,155.30,34.00,2500.00,0.50
11691.00,6.00,75.10,30.00,9100.00,0.75
4043.00,14.00,157.30,29.00,1800.00,0.55
4063.00,14.00,153.10,27.00,3100.00,0.63
3897.00,17.00,159.00,37.00,3000.00,0.81
3418.00,18.00,156.50,35.00,2600.00,0.47
3243.00,16.00,163.20,25.00,2100.00,0.63
2401.00,20.00,157.50,34.00,1900.00,0.63
16392.00,2.00,34.50,27.00,12700.00,0.77
2882.00,17.00,168.90,18.00,1800.00,0.46
3601.00,15.00,154.30,35.00,2800.00,0.88
16426.00,3.00,29.00,34.00,12700.00,0.57
3498.00,18.00,150.80,29.00,2700.00,0.71
12357.00,5.00,65.40,20.00,9600.00,0.77
3800.00,15.00,159.20,26.00,2900.00,0.58
15374.00,3.00,37.00,22.00,11900.00,0.74
12366.00,5.00,65.40,21.00,9600.00,0.67
17755.00,1.00,19.70,28.00,13800.00,0.67
3743.00,14.00,155.40,17.00,2400.00,0.69
15349.00,3.00,28.00,38.00,11900.00,0.85
1645.00,25.00,183.90,38.00,1000.00,0.87
7955.00,10.00,109.20,39.00,6200.00,0.71
8090.00,10.00,117.20,30.00,6300.00,0.49
4061.00,15.00,162.00,19.00,3100.00,0.86
5649.00,13.00,139.60,26.00,4400.00,0.59
3863.00,17.00,154.50,34.00,3000.00,0.76
6581.00,12.00,131.20,31.00,5100.00,0.56
10213.00,7.00,84.00,29.00,7900.00,0.74
6736.00,11.00,126.50,18.00,5200.00,0.65
3200.00,16.00,161.90,34.00,2500.00,0.46
10574.00,7.00,94.70,19.00,9500.00,0.56
7745.00,10.00,118.50,23.00,6000.00,0.71
12866.00,5.00,67.10,18.00,10000.00,0.69
8213.00,9.00,105.70,32.00,7300.00,0.51
1932.00,20.00,173.60,30.00,1500.00,0.72
2403.00,20.00,161.90,40.00,1900.00,0.61
8009.00,9.00,117.90,21.00,6200.00,0.57
4464.00,14.00,149.70,18.00,3500.00,0.72
9314.00,8.00,98.20,31.00,7200.00,0.93
16151.00,2.00,31.20,22.00,14400.00,0.69
1849.00,25.00,177.60,20.00,1400.00,0.94
7060.00,10.00,123.60,24.00,5500.00,0.66
6257.00,12.00,130.70,31.00,4800.00,0.70
3418.00,17.00,154.00,21.00,2600.00,0.57
3830.00,14.00,152.40,27.00,3000.00,0.64
2327.00,22.00,163.30,19.00,1800.00,0.48
2238.00,20.00,165.30,17.00,1000.00,0.73
1936.00,22.00,173.60,26.00,1500.00,0.52
3229.00,18.00,169.70,33.00,2500.00,0.81
5868.00,13.00,133.10,21.00,4500.00,0.76
7475.00,10.00,121.40,21.00,5800.00,0.89
7831.00,10.00,111.10,19.00,6100.00,0.81
11817.00,6.00,68.70,22.00,9200.00,0.94
16553.00,2.00,24.90,25.00,12800.00,0.77
3909.00,14.00,146.30,37.00,3000.00,0.65
11565.00,6.00,73.70,28.00,9000.00,0.45
1957.00,25.00,171.10,29.00,1500.00,0.90
2720.00,19.00,166.00,34.00,2100.00,0.80
12527.00,4.00,55.20,31.00,9700.00,0.70
2004.00,22.00,168.30,21.00,1600.00,0.85
17334.00,2.00,26.40,32.00,15500.00,0.72
2339.00,19.00,167.80,28.00,1800.00,0.83
11024.00,6.00,84.30,21.00,8500.00,0.56
2023.00,22.00,174.80,39.00,1300.00,0.52
5612.00,13.00,136.90,25.00,4300.00,0.49
17325.00,1.00,22.00,39.00,13400.00,0.65
8961.00,8.00,106.70,32.00,6900.00,0.50
2049.00,20.00,163.60,32.00,1600.00,0.83
2352.00,23.00,163.10,37.00,1800.00,0.82
6469.00,12.00,128.20,22.00,5000.00,0.86
13894.00,4.00,43.10,37.00,10800.00,0.94
11753.00,6.00,70.00,33.00,9100.00,0.85
4343.00,15.00,153.40,33.00,3400.00,0.71
9630.00,8.00,95.60,27.00,7500.00,0.62
11355.00,6.00,78.30,33.00,8800.00,0.67
2133.00,21.00,163.20,17.00,1700.00,0.76
12420.00,6.00,68.50,36.00,9600.00,0.51
2679.00,19.00,172.00,27.00,2100.00,0.73
1788.00,24.00,178.30,38.00,1400.00,0.62
2874.00,19.00,159.40,35.00,2200.00,0.89
9151.00,8.00,105.10,29.00,7100.00,0.54
12401.00,5.00,68.70,18.00,9600.00,0.76
2432.00,19.00,159.60,22.00,1900.00,0.92
16011.00,3.00,25.50,26.00,12400.00,0.74
9426.00,8.00,106.80,29.00,7300.00,0.65
2815.00,19.00,157.30,39.00,2200.00,0.93
8134.00,9.00,112.30,32.00,6300.00,0.74
7000.00,11.00,120.10,35.00,5400.00,0.75
2261.00,21.00,157.90,25.00,1800.00,0.89
5664.00,13.00,134.40,34.00,4400.00,0.63
2311.00,20.00,166.70,31.00,1800.00,0.78
5784.00,12.00,132.70,30.00,4500.00,0.82
1884.00,20.00,170.00,38.00,1500.00,0.75
17542.00,1.00,19.50,24.00,15700.00,0.80
3776.00,14.00,153.80,24.00,2900.00,0.74
3535.00,17.00,162.60,23.00,2700.00,0.94
8381.00,9.00,108.90,33.00,6500.00,0.50
3139.00,16.00,158.40,20.00,1400.00,0.86
5514.00,13.00,143.60,30.00,3500.00,0.65
2109.00,24.00,169.80,22.00,1600.00,0.62
8420.00,9.00,106.70,20.00,6500.00,0.81
7284.00,10.00,122.90,21.00,5600.00,0.58
3210.00,16.00,162.40,39.00,1400.00,0.51
4092.00,16.00,152.30,22.00,3200.00,0.54
7497.00,10.00,122.40,40.00,5800.00,0.62
3785.00,18.00,154.10,32.00,2900.00,0.69
1797.00,21.00,173.40,36.00,1400.00,0.85
7070.00,10.00,120.80,23.00,5500.00,0.46
3975.00,16.00,152.30,17.00,3100.00,0.59
4343.00,14.00,141.40,32.00,3400.00,0.58
1887.00,24.00,178.90,25.00,1500.00,0.47
16488.00,1.00,26.60,30.00,12800.00,0.66
6358.00,12.00,131.70,36.00,4900.00,0.61
2344.00,20.00,158.30,25.00,1800.00,0.66
3264.00,16.00,156.60,39.00,2500.00,0.83
8176.00,9.00,117.50,19.00,6300.00,0.65
6936.00,10.00,124.00,18.00,5400.00,0.49
3922.00,16.00,146.30,31.00,3000.00,0.51
18665.00,1.00,8.50,28.00,16700.00,0.82
6529.00,12.00,124.60,40.00,5100.00,0.65
2225.00,22.00,160.60,39.00,1700.00,0.76
2145.00,25.00,177.80,20.00,1700.00,0.81
7547.00,10.00,119.00,18.00,5800.00,0.74
4120.00,14.00,149.10,35.00,3200.00,0.92
2320.00,25.00,175.80,39.00,1800.00,0.61
3250.00,18.00,163.10,23.00,2500.00,0.82
6674.00,11.00,124.20,37.00,5200.00,0.63
4423.00,15.00,151.30,31.00,3400.00,0.50
3111.00,18.00,165.30,17.00,2000.00,0.74
15203.00,3.00,43.30,38.00,11800.00,0.50
3627.00,16.00,146.70,39.00,2800.00,0.82
3662.00,17.00,154.30,28.00,2800.00,0.60
2177.00,23.00,178.20,18.00,1700.00,0.57
1987.00,23.00,163.70,30.00,1500.00,0.70
8436.00,9.00,107.80,21.00,6500.00,0.55
2224.00,23.00,165.90,26.00,1700.00,0.84
2476.00,19.00,169.30,30.00,1600.00,0.67
1820.00,23.00,176.20,18.00,1200.00,0.47
12191.00,5.00,67.80,34.00,9400.00,0.60
14518.00,3.00,41.10,28.00,11200.00,0.49
4141.00,14.00,149.60,26.00,3200.00,0.75
6179.00,11.00,132.10,37.00,3900.00,0.93
16071.00,3.00,25.90,18.00,12400.00,0.78
9037.00,8.00,106.80,26.00,7000.00,0.73
3766.00,15.00,157.30,37.00,1700.00,0.74
8556.00,9.00,105.30,26.00,6600.00,0.83
13880.00,5.00,54.60,33.00,10800.00,0.60
8002.00,9.00,113.30,33.00,6200.00,0.63
13392.00,5.00,53.70,23.00,10400.00,0.88
2561.00,22.00,161.60,39.00,2000.00,0.71
13916.00,4.00,48.20,24.00,10800.00,0.58
11383.00,6.00,72.60,24.00,8800.00,0.72
12223.00,6.00,66.60,32.00,9500.00,0.69
2116.00,21.00,170.20,23.00,900.00,0.75
2207.00,20.00,156.50,24.00,1700.00,0.86
15047.00,3.00,31.60,28.00,11700.00,0.80
3872.00,16.00,150.40,37.00,3000.00,0.53
5546.00,13.00,137.30,38.00,4300.00,0.61
1810.00,24.00,176.20,27.00,1400.00,0.76
15212.00,3.00,42.30,20.00,11800.00,0.77
16109.00,3.00,27.80,26.00,12500.00,0.91
12063.00,6.00,66.90,19.00,10800.00,0.66
4299.00,15.00,149.10,31.00,2700.00,0.60
3816.00,15.00,159.60,35.00,3000.00,0.58
12600.00,5.00,69.10,20.00,9800.00,0.53
9154.00,8.00,95.50,27.00,7100.00,0.84
7503.00,10.00,117.00,20.00,5800.00,0.77
2187.00,24.00,169.80,30.00,1700.00,0.48
1833.00,24.00,181.00,26.00,1400.00,0.66
14271.00,3.00,45.30,32.00,11100.00,0.72
6090.00,12.00,131.00,23.00,3900.00,0.65
13090.00,4.00,54.30,39.00,10100.00,0.74
7685.00,10.00,115.80,21.00,6000.00,0.69
5428.00,13.00,144.00,19.00,4200.00,0.64
1994.00,24.00,172.50,31.00,1300.00,0.50
2993.00,18.00,169.40,39.00,1300.00,0.59
9014.00,8.00,108.20,28.00,7000.00,0.50
